Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
15 - 1,113,Rhamondre Stevenson,RB,Wut happened uh 🤷🏽‍♂️,182.24,12.15,249.1,14.65,17,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},90.54,A-
5 - 7,39,Saquon Barkley,RB,Riley  Read option,227.77,16.27,284.0,17.75,16,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},90.28,A-
10 - 2,74,DeVonta Smith,WR,Riley  Read option,192.23,12.01,254.6,14.98,17,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},90.17,A-
4 - 5,29,George Kittle,TE,Pitman MaleManipulator,169.59,12.11,200.5,13.37,15,{10F78273-9201-4EE8-B782-739201DEE809},90.09,A-
13 - 4,100,Christian Kirk,WR,Pitman MaleManipulator,200.01,12.5,241.9,14.23,17,{10F78273-9201-4EE8-B782-739201DEE809},88.79,B+
7 - 3,51,Jaylen Waddle,WR,Abyss Diamond Eyes,218.23,13.64,259.2,15.25,17,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},87.86,B+
8 - 3,59,Joe Burrow,QB,The Hungry Dogs,294.45,18.4,350.7,21.92,16,{4656A2AD-A939-460B-96A2-ADA939760B8B},87.65,B+
10 - 4,76,Tyler Lockett,WR,Pleasant Valley Panthers,197.01,12.31,237.3,14.83,16,{8DC6CB03-411B-4540-86CB-03411B854029},87.5,B+
16 - 7,127,Brandon Aiyuk,WR,Seigaku FC,184.92,11.56,227.8,13.4,17,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},87.46,B+
14 - 6,110,Daniel Carlson,K,Abyss Diamond Eyes,139.12,8.18,159.0,9.35,17,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},87.46,B+
1 - 4,4,Josh Allen,QB,Pitman MaleManipulator,374.63,23.41,395.52,24.72,16,{10F78273-9201-4EE8-B782-739201DEE809},87.35,B+
12 - 2,90,Eagles D/ST,D/ST,Riley  Read option,121.78,7.16,158.0,9.29,17,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},86.74,B
4 - 8,32,Nick Chubb,RB,Wut happened uh 🤷🏽‍♂️,216.04,14.4,281.4,16.55,17,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},86.58,B
7 - 4,52,Amari Cooper,WR,Pitman MaleManipulator,198.97,12.44,246.0,14.47,17,{10F78273-9201-4EE8-B782-739201DEE809},86.11,B
14 - 7,111,49ers D/ST,D/ST,Seigaku FC,112.33,6.61,156.0,9.18,17,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},86.04,B
1 - 6,6,Derrick Henry,RB,The Hungry Dogs,264.47,17.63,302.76,18.92,16,{4656A2AD-A939-460B-96A2-ADA939760B8B},85.88,B
11 - 2,82,Chris Godwin,WR,Seigaku FC,198.2,14.16,222.8,14.85,15,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},85.43,B
13 - 1,97,Justin Tucker,K,Wut happened uh 🤷🏽‍♂️,144.4,8.49,158.0,9.29,17,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},85.16,B
16 - 4,124,Garrett Wilson,WR,Pleasant Valley Panthers,175.31,10.96,215.7,12.69,17,{8DC6CB03-411B-4540-86CB-03411B854029},84.96,B
13 - 3,99,Cowboys D/ST,D/ST,Abyss Diamond Eyes,106.49,6.26,153.0,9.0,17,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},84.92,B
14 - 5,109,Miles Sanders,RB,Pitman MaleManipulator,184.65,13.19,216.7,12.75,17,{10F78273-9201-4EE8-B782-739201DEE809},84.65,B
3 - 7,23,Mark Andrews,TE,Riley  Read option,235.05,14.69,190.5,12.7,15,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},82.74,B-
15 - 4,116,Nick Folk,K,Pitman MaleManipulator,141.25,8.31,141.0,8.29,17,{10F78273-9201-4EE8-B782-739201DEE809},81.87,B-
5 - 8,40,Terry McLaurin,WR,Champagne  Papi ,221.94,13.87,229.0,13.47,17,{E7893FEC-BC37-48CB-9509-34C663E71ADC},81.74,B-
6 - 2,42,DK Metcalf,WR,Riley  Read option,212.43,13.28,226.8,13.34,17,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},81.35,B-
16 - 3,123,Tyler Bass,K,The Hungry Dogs,131.58,7.74,139.0,8.69,16,{4656A2AD-A939-460B-96A2-ADA939760B8B},81.18,B-
12 - 8,96,Chris Olave,WR,Wut happened uh 🤷🏽‍♂️,174.45,10.9,198.2,13.21,15,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},81.09,B-
2 - 5,13,Ja'Marr Chase,WR,Pitman MaleManipulator,276.17,17.26,242.4,20.2,12,{10F78273-9201-4EE8-B782-739201DEE809},81.01,B-
4 - 7,31,Mike Evans,WR,Seigaku FC,223.32,13.96,225.4,15.03,15,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},80.97,B-
7 - 1,49,Tee Higgins,WR,Wut happened uh 🤷🏽‍♂️,237.31,14.83,220.9,13.81,16,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},80.7,B-
12 - 4,92,Pat Freiermuth,TE,Pleasant Valley Panthers,144.17,9.01,148.2,9.26,16,{8DC6CB03-411B-4540-86CB-03411B854029},80.38,B-
15 - 6,118,Cole Kmet,TE,The Hungry Dogs,145.78,9.11,147.3,8.66,17,{4656A2AD-A939-460B-96A2-ADA939760B8B},80.34,B-
8 - 1,57,Travis Etienne Jr.,RB,Champagne  Papi ,205.01,13.67,205.1,12.06,17,{E7893FEC-BC37-48CB-9509-34C663E71ADC},80.32,B-
2 - 4,12,Aaron Jones,RB,Pleasant Valley Panthers,242.56,17.33,248.6,14.62,17,{8DC6CB03-411B-4540-86CB-03411B854029},80.06,B-
4 - 6,30,Michael Pittman Jr.,WR,Abyss Diamond Eyes,236.16,14.76,216.5,13.53,16,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},79.33,C+
7 - 8,56,Jerry Jeudy,WR,Champagne  Papi ,212.2,13.26,204.2,13.61,15,{E7893FEC-BC37-48CB-9509-34C663E71ADC},78.99,C+
16 - 1,121,Dameon Pierce,RB,Champagne  Papi ,183.65,12.24,166.4,12.8,13,{E7893FEC-BC37-48CB-9509-34C663E71ADC},78.89,C+
6 - 6,46,Tom Brady,QB,Abyss Diamond Eyes,306.83,19.18,271.66,15.98,17,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},78.82,C+
11 - 3,83,JuJu Smith-Schuster,WR,Abyss Diamond Eyes,197.1,12.32,185.3,11.58,16,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},78.81,C+
6 - 7,47,Dalton Schultz,TE,Seigaku FC,176.66,11.04,142.7,9.51,15,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},78.52,C+
14 - 4,108,Devin Singletary,RB,Pleasant Valley Panthers,188.72,12.58,177.9,11.12,16,{8DC6CB03-411B-4540-86CB-03411B854029},78.3,C+
6 - 8,48,Dallas Goedert,TE,Wut happened uh 🤷🏽‍♂️,150.33,10.02,141.2,11.77,12,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},78.29,C+
11 - 4,84,Adam Thielen,WR,Pitman MaleManipulator,192.17,12.81,180.0,10.59,17,{10F78273-9201-4EE8-B782-739201DEE809},77.88,C+
7 - 5,53,Bills D/ST,D/ST,Pleasant Valley Panthers,143.85,8.46,138.0,8.62,16,{8DC6CB03-411B-4540-86CB-03411B854029},77.81,C+
14 - 8,112,Drake London,WR,Wut happened uh 🤷🏽‍♂️,192.77,12.85,178.6,10.51,17,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},77.63,C+
10 - 1,73,Dawson Knox,TE,Champagne  Papi ,146.56,9.77,135.7,9.05,15,{E7893FEC-BC37-48CB-9509-34C663E71ADC},77.63,C+
2 - 1,9,Joe Mixon,RB,Champagne  Papi ,258.91,17.26,239.5,17.11,14,{E7893FEC-BC37-48CB-9509-34C663E71ADC},77.62,C+
2 - 2,10,Dalvin Cook,RB,Riley  Read option,258.49,18.46,237.8,13.99,17,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},77.43,C+
16 - 6,126,Cordarrelle Patterson,RB,Abyss Diamond Eyes,167.88,11.99,154.7,11.9,13,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},77.39,C+
6 - 5,45,Ezekiel Elliott,RB,Pitman MaleManipulator,214.2,14.28,185.8,12.39,15,{10F78273-9201-4EE8-B782-739201DEE809},77.36,C+
15 - 5,117,Allen Lazard,WR,Pleasant Valley Panthers,172.56,12.33,174.8,11.65,15,{8DC6CB03-411B-4540-86CB-03411B854029},76.96,C
2 - 7,15,Leonard Fournette,RB,Seigaku FC,258.74,17.25,226.1,14.13,16,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},76.69,C
16 - 8,128,Ravens D/ST,D/ST,Wut happened uh 🤷🏽‍♂️,119.59,7.03,129.0,7.59,17,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},76.5,C
10 - 8,80,Gabe Davis,WR,Wut happened uh 🤷🏽‍♂️,207.23,12.95,171.6,11.44,15,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},76.39,C
13 - 5,101,Matt Gay,K,Pleasant Valley Panthers,147.81,8.69,131.0,7.71,17,{8DC6CB03-411B-4540-86CB-03411B854029},76.36,C
10 - 7,79,David Montgomery,RB,Seigaku FC,219.92,14.66,177.7,11.11,16,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},76.12,C
4 - 2,26,Justin Herbert,QB,Riley  Read option,328.04,20.5,281.26,16.54,17,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},75.93,C
14 - 2,106,Brandon McManus,K,Riley  Read option,139.43,8.2,127.0,7.47,17,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},75.9,C
13 - 7,103,Antonio Gibson,RB,Riley  Read option,181.26,12.08,165.9,11.06,15,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},75.59,C
9 - 4,68,Aaron Rodgers,QB,Pitman MaleManipulator,309.66,19.35,239.2,14.07,17,{10F78273-9201-4EE8-B782-739201DEE809},75.38,C
12 - 3,91,AJ Dillon,RB,The Hungry Dogs,168.75,11.25,167.6,9.86,17,{4656A2AD-A939-460B-96A2-ADA939760B8B},75.35,C
3 - 5,21,DJ Moore,WR,Pleasant Valley Panthers,234.57,14.66,199.1,11.71,17,{8DC6CB03-411B-4540-86CB-03411B854029},75.01,C
11 - 1,81,Tua Tagovailoa,QB,Wut happened uh 🤷🏽‍♂️,271.03,16.94,230.92,17.76,13,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},74.65,C
2 - 6,14,Alvin Kamara,RB,Abyss Diamond Eyes,254.82,18.2,211.7,14.11,15,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},74.48,C
13 - 2,98,Evan McPherson,K,Seigaku FC,148.47,8.73,126.0,7.88,16,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},74.2,C
9 - 3,67,Russell Wilson,QB,Abyss Diamond Eyes,302.42,18.9,225.76,15.05,15,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},73.87,C
7 - 6,54,Mike Williams,WR,The Hungry Dogs,211.44,14.1,176.5,13.58,13,{4656A2AD-A939-460B-96A2-ADA939760B8B},73.85,C
1 - 7,7,Cooper Kupp,WR,Riley  Read option,312.91,19.56,201.4,22.38,9,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},73.77,C
1 - 5,5,Najee Harris,RB,Pleasant Valley Panthers,265.48,17.7,223.46,13.14,17,{8DC6CB03-411B-4540-86CB-03411B854029},73.71,C
7 - 2,50,Diontae Johnson,WR,Seigaku FC,218.19,13.64,180.7,10.63,17,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},73.66,C
9 - 7,71,Derek Carr,QB,Riley  Read option,260.61,16.29,219.08,14.61,15,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},73.33,C
12 - 5,93,Zach Ertz,TE,Pitman MaleManipulator,148.18,9.88,115.6,11.56,10,{10F78273-9201-4EE8-B782-739201DEE809},73.2,C
15 - 3,115,DeAndre Hopkins,WR,Abyss Diamond Eyes,150.41,15.04,151.7,16.86,9,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},72.88,C-
4 - 1,25,James Conner,RB,Champagne  Papi ,240.04,17.15,200.2,15.4,13,{E7893FEC-BC37-48CB-9509-34C663E71ADC},72.72,C-
11 - 7,87,Robert Tonyan,TE,Riley  Read option,122.08,8.14,112.0,6.59,17,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},72.41,C-
5 - 1,33,Lamar Jackson,QB,Wut happened uh 🤷🏽‍♂️,316.41,19.78,236.08,18.16,13,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},72.27,C-
8 - 6,62,Courtland Sutton,WR,Abyss Diamond Eyes,210.42,13.15,159.4,10.63,15,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},71.34,C-
2 - 3,11,D'Andre Swift,RB,The Hungry Dogs,253.66,16.91,191.1,13.65,14,{4656A2AD-A939-460B-96A2-ADA939760B8B},70.96,C-
8 - 7,63,Dak Prescott,QB,Seigaku FC,306.52,19.16,198.6,16.55,12,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},70.83,C-
12 - 7,95,Hunter Henry,TE,Seigaku FC,146.38,9.15,103.9,6.11,17,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},70.69,C-
10 - 6,78,Cam Akers,RB,Abyss Diamond Eyes,146.71,9.78,141.3,9.42,15,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},70.53,C-
5 - 5,37,Kyler Murray,QB,Pleasant Valley Panthers,314.0,19.62,200.52,18.23,11,{8DC6CB03-411B-4540-86CB-03411B854029},70.47,C-
12 - 6,94,Mike Gesicki,TE,Abyss Diamond Eyes,135.9,8.49,98.2,5.78,17,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},69.37,D+
6 - 4,44,Marquise Brown,WR,Pleasant Valley Panthers,211.78,13.24,156.0,13.0,12,{8DC6CB03-411B-4540-86CB-03411B854029},69.25,D+
8 - 4,60,Brandin Cooks,WR,Pleasant Valley Panthers,215.1,13.44,145.6,11.2,13,{8DC6CB03-411B-4540-86CB-03411B854029},68.91,D+
11 - 5,85,Kareem Hunt,RB,Pleasant Valley Panthers,182.53,12.17,126.8,7.46,17,{8DC6CB03-411B-4540-86CB-03411B854029},68.65,D+
3 - 4,20,Keenan Allen,WR,Pitman MaleManipulator,237.62,15.84,164.0,16.4,10,{10F78273-9201-4EE8-B782-739201DEE809},68.06,D+
3 - 3,19,Deebo Samuel,WR,Abyss Diamond Eyes,261.46,16.34,168.4,12.95,13,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},67.95,D+
15 - 2,114,Damien Harris,RB,Seigaku FC,174.55,11.64,90.9,8.26,11,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},66.95,D
9 - 6,70,Breece Hall,RB,The Hungry Dogs,210.66,14.04,115.1,16.44,7,{4656A2AD-A939-460B-96A2-ADA939760B8B},66.51,D
11 - 8,88,Packers D/ST,D/ST,Champagne  Papi ,135.55,7.97,105.0,6.18,17,{E7893FEC-BC37-48CB-9509-34C663E71ADC},66.46,D
8 - 5,61,Saints D/ST,D/ST,Pitman MaleManipulator,127.9,7.52,105.0,6.18,17,{10F78273-9201-4EE8-B782-739201DEE809},66.34,D
5 - 3,35,Darren Waller,TE,Abyss Diamond Eyes,187.71,11.73,84.8,9.42,9,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},65.77,D
14 - 1,105,Harrison Butker,K,Champagne  Papi ,145.15,8.54,97.0,7.46,13,{E7893FEC-BC37-48CB-9509-34C663E71ADC},65.19,D
16 - 5,125,Chase Edmonds,RB,Pitman MaleManipulator,174.07,11.6,74.2,5.71,13,{10F78273-9201-4EE8-B782-739201DEE809},64.87,D
16 - 2,122,DJ Chark,WR,Riley  Read option,146.04,9.74,98.2,8.93,11,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},64.21,D
13 - 6,102,Buccaneers D/ST,D/ST,The Hungry Dogs,124.63,7.33,97.0,5.71,17,{4656A2AD-A939-460B-96A2-ADA939760B8B},63.96,D
15 - 8,120,Steelers D/ST,D/ST,Champagne  Papi ,108.82,6.4,97.0,5.71,17,{E7893FEC-BC37-48CB-9509-34C663E71ADC},63.96,D
10 - 5,77,Clyde Edwards-Helaire,RB,Pitman MaleManipulator,190.6,12.71,98.3,9.83,10,{10F78273-9201-4EE8-B782-739201DEE809},63.93,D
14 - 3,107,Matthew Stafford,QB,The Hungry Dogs,285.7,17.86,108.38,12.04,9,{4656A2AD-A939-460B-96A2-ADA939760B8B},61.75,D-
8 - 8,64,Darnell Mooney,WR,Wut happened uh 🤷🏽‍♂️,212.18,13.26,101.5,8.46,12,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},61.72,D-
11 - 6,86,Elijah Moore,WR,The Hungry Dogs,198.34,12.4,88.1,5.51,16,{4656A2AD-A939-460B-96A2-ADA939760B8B},61.67,D-
9 - 1,65,J.K. Dobbins,RB,Wut happened uh 🤷🏽‍♂️,214.3,15.31,81.2,10.15,8,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},61.31,D-
1 - 1,1,Jonathan Taylor,RB,Wut happened uh 🤷🏽‍♂️,316.99,21.13,146.4,13.31,11,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},61.18,D-
15 - 7,119,Van Jefferson,WR,Riley  Read option,136.48,9.1,78.9,7.17,11,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},60.67,D-
4 - 3,27,Kyle Pitts,TE,The Hungry Dogs,197.64,12.35,75.6,7.56,10,{4656A2AD-A939-460B-96A2-ADA939760B8B},59.83,F
9 - 8,72,Allen Robinson II,WR,Champagne  Papi ,201.07,12.57,84.9,8.49,10,{E7893FEC-BC37-48CB-9509-34C663E71ADC},59.82,F
7 - 7,55,Hunter Renfrow,WR,Riley  Read option,199.03,12.44,79.0,7.9,10,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},56.9,F
12 - 1,89,Elijah Mitchell,RB,Champagne  Papi ,197.42,13.16,43.6,8.72,5,{E7893FEC-BC37-48CB-9509-34C663E71ADC},55.98,F
10 - 3,75,Rashod Bateman,WR,The Hungry Dogs,197.96,12.37,53.5,7.64,7,{4656A2AD-A939-460B-96A2-ADA939760B8B},55.09,F
6 - 3,43,Javonte Williams,RB,The Hungry Dogs,238.99,15.93,42.0,10.5,4,{4656A2AD-A939-460B-96A2-ADA939760B8B},54.24,F
13 - 8,104,Jameis Winston,QB,Champagne  Papi ,245.79,16.39,43.92,10.98,4,{E7893FEC-BC37-48CB-9509-34C663E71ADC},53.76,F
8 - 2,58,Michael Thomas,WR,Riley  Read option,206.58,15.89,51.1,17.03,3,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},51.98,F
9 - 5,69,Trey Lance,QB,Pleasant Valley Panthers,284.03,17.75,12.46,6.23,2,{8DC6CB03-411B-4540-86CB-03411B854029},50.05,F
