Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
11 - 13,153,Robert Tonyan,TE,Lucky #13s,99.09,6.61,85.5,5.03,17,60.25,D-,{1AE08E91-6882-4C36-A08E-9168821C36D0}
10 - 9,135,James Robinson,RB,Dirty Tone and  The Boys,138.16,9.87,83.1,7.55,11,60.02,D-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
15 - 1,197,Romeo Doubs,WR,Maid of Honor,99.82,6.24,80.6,6.2,13,59.77,F-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
9 - 14,126,Marvin Jones Jr.,WR,The  Dream crusher,133.93,8.37,93.9,5.87,16,59.46,F-,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
13 - 3,171,Rams D/ST,D/ST,Saving Private Ryan,82.21,4.84,89.0,5.24,17,59.32,F-,{A8781626-DB52-4D55-B816-26DB528D55B6}
5 - 12,68,J.K. Dobbins,RB,Wu-Tangs Killabeez,197.6,14.11,77.7,9.71,8,59.01,F-,{8BED9748-9839-4F55-AD97-4898394F5553}
10 - 4,130,Hunter Henry,TE,Free  Brady,120.18,7.51,83.4,4.91,17,58.96,F-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
8 - 6,104,Robert Woods,WR,Team Rodriguez,145.85,9.72,89.2,5.25,17,58.83,F-,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
6 - 9,79,Michael Thomas,WR,Dirty Tone and  The Boys,168.8,12.98,43.1,14.37,3,58.8,F-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
10 - 1,127,Rondale Moore,WR,The  Dream crusher,105.9,7.06,67.4,8.43,8,58.62,F-,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
10 - 8,134,Treylon Burks,WR,Breece’s  Pieces,136.27,8.52,77.6,7.05,11,58.56,F-,{AB606613-7901-4CE2-A066-1379013CE29D}
4 - 9,51,Darren Waller,TE,Dirty Tone and  The Boys,153.47,9.59,70.8,7.87,9,58.19,F-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
9 - 1,113,Michael Gallup,WR,Maid of Honor,131.9,9.42,85.9,6.14,14,58.01,F-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
4 - 2,44,Darnell Mooney,WR,Lucky #13s,174.05,10.88,81.5,6.79,12,57.78,F-,{1AE08E91-6882-4C36-A08E-9168821C36D0}
8 - 5,103,Rashaad Penny,RB,The Truth Hurts,150.23,11.56,50.2,10.04,5,57.53,F-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
8 - 9,107,Chase Claypool,WR,Dirty Tone and  The Boys,150.44,9.4,82.04,5.47,15,57.42,F-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
12 - 4,158,Darrell Henderson Jr.,RB,Free  Brady,178.33,12.74,65.0,6.5,10,57.24,F-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
9 - 3,115,Melvin Gordon III,RB,Saving Private Ryan,132.01,8.8,74.6,7.46,10,56.88,F-,{A8781626-DB52-4D55-B816-26DB528D55B6}
15 - 9,205,Van Jefferson,WR,Team Rodriguez,115.03,7.67,66.9,6.08,11,56.72,F-,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
13 - 2,170,Austin Hooper,TE,Crazy Kat,100.54,6.7,76.9,4.52,17,56.68,F-,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
6 - 11,81,Damien Harris,RB,Need a New Name,165.64,11.04,82.4,7.49,11,56.67,F-,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
10 - 14,140,Alexander Mattison,RB,Maid of Honor,98.45,6.56,80.9,4.76,17,56.52,F-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
12 - 14,168,Randall Cobb,WR,Maid of Honor,95.75,6.84,64.7,4.98,13,54.99,F-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
13 - 11,179,Kenneth Gainwell,RB,Free  Brady,102.0,6.8,76.4,4.49,17,54.85,F-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
5 - 3,59,Allen Robinson II,WR,Saving Private Ryan,164.93,10.31,68.4,6.84,10,53.91,F-,{A8781626-DB52-4D55-B816-26DB528D55B6}
4 - 8,50,Kyle Pitts,TE,Breece’s  Pieces,159.98,10.0,61.6,6.16,10,53.86,F-,{AB606613-7901-4CE2-A066-1379013CE29D}
11 - 3,143,Julio Jones,WR,Saving Private Ryan,106.68,7.62,58.4,5.84,10,53.65,F-,{A8781626-DB52-4D55-B816-26DB528D55B6}
12 - 11,165,Wan'Dale Robinson,WR,Need a New Name,120.08,7.5,40.1,6.68,6,52.41,F-,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
6 - 14,84,Elijah Moore,WR,Maid of Honor,164.33,10.27,69.6,4.35,16,51.83,F-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
15 - 2,198,Rex Burkhead,RB,Crazy Kat,107.61,7.69,58.9,3.68,16,51.5,F-,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
5 - 11,67,Hunter Renfrow,WR,Free  Brady,159.35,9.96,61.0,6.1,10,51.36,F-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
7 - 5,89,Chase Edmonds,RB,the   jadey bunch,150.26,10.02,66.2,5.09,13,51.05,F-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
7 - 1,85,Nyheim Hines,RB,Maid of Honor,118.08,7.87,66.4,4.15,15,50.28,F-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
5 - 8,64,Elijah Mitchell,RB,Peter Pan + the Lost Boys ,184.34,12.29,42.1,8.42,5,50.11,F-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
12 - 2,156,J.D. McKissic,RB,Lucky #13s,119.16,7.94,42.3,5.29,8,49.81,F-,{1AE08E91-6882-4C36-A08E-9168821C36D0}
16 - 5,215,Mark Ingram II,RB,The Truth Hurts,84.35,6.03,42.1,3.83,11,49.59,F-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
16 - 2,212,Rodrigo Blankenship,K,Lucky #13s,124.06,7.3,18.0,6.0,3,49.36,F-,{1AE08E91-6882-4C36-A08E-9168821C36D0}
16 - 11,221,Marlon Mack,RB,Need a New Name,0.0,0.0,34.3,4.29,8,48.44,F-,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
5 - 7,63,Rashod Bateman,WR,Breece’s  Pieces,159.62,9.98,46.0,6.57,7,48.33,F-,{AB606613-7901-4CE2-A066-1379013CE29D}
9 - 13,125,Jarvis Landry,WR,Lucky #13s,117.45,7.83,47.7,5.3,9,48.08,F-,{1AE08E91-6882-4C36-A08E-9168821C36D0}
9 - 8,120,Irv Smith Jr.,TE,Peter Pan + the Lost Boys ,119.05,7.44,42.7,5.34,8,47.71,F-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
16 - 10,220,Ameer Abdullah,RB,the   jadey bunch,59.78,3.99,41.6,2.45,17,47.56,F-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
16 - 7,217,Sammy Watkins,WR,Peter Pan + the Lost Boys ,69.59,4.97,38.5,3.21,12,47.48,F-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
7 - 11,95,Kadarius Toney,WR,Free  Brady,149.3,9.95,49.3,5.48,9,47.28,F-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
2 - 6,20,Javonte Williams,RB,Team Rodriguez,214.02,14.27,34.0,8.5,4,46.17,F-,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
11 - 6,146,Robbie Anderson,WR,Dirty Tone and  The Boys,130.91,8.18,42.2,2.64,16,45.63,F-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
16 - 12,222,KJ Hamler,WR,Saving Private Ryan,109.3,7.29,22.3,3.19,7,41.77,F-,{A8781626-DB52-4D55-B816-26DB528D55B6}
10 - 3,129,Skyy Moore,WR,Wu-Tangs Killabeez,111.66,6.98,32.4,2.02,16,41.56,F-,{8BED9748-9839-4F55-AD97-4898394F5553}
8 - 11,109,Trey Lance,QB,Need a New Name,284.03,17.75,12.46,6.23,2,40.27,F-,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
14 - 5,187,Albert Okwuegbunam,TE,The Truth Hurts,99.25,6.2,20.5,2.56,8,40.0,F-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
14 - 13,195,Cedrick Wilson Jr.,WR,Crazy Kat,116.63,7.29,20.4,1.36,15,38.33,F-,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
16 - 6,216,Hassan Haskins,RB,Team Rodriguez,42.09,2.81,20.5,1.37,15,38.21,F-,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
15 - 8,204,Darrel Williams,RB,Peter Pan + the Lost Boys ,61.86,4.12,19.1,3.18,6,37.51,F-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
16 - 13,223,Jameson Williams,WR,Crazy Kat,76.73,8.53,14.6,2.43,6,36.26,F-,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
13 - 14,182,Kenny Golladay,WR,The  Dream crusher,123.89,8.26,17.1,1.43,12,33.66,F-,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
14 - 8,190,Zamir White,RB,Breece’s  Pieces,87.24,5.82,7.0,0.5,14,30.04,F-,{AB606613-7901-4CE2-A066-1379013CE29D}
15 - 5,201,Isaiah Spiller,RB,the   jadey bunch,48.31,3.45,6.9,1.15,6,25.93,F-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
16 - 4,214,Mike Davis,RB,Free  Brady,45.67,3.04,3.2,0.4,8,23.08,F-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
14 - 2,184,Jalen Tolbert,WR,Lucky #13s,17.52,1.1,2.2,0.28,8,21.88,F-,{1AE08E91-6882-4C36-A08E-9168821C36D0}
16 - 1,211,Damien Williams,RB,The  Dream crusher,92.15,6.58,0.2,0.2,1,10.0,F-,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
